unique_id,gender,race,gpa,act_score,household_income,decision
8656,M,hispanic or latino,3.713,34,119459.34999999999,0
2638,F,white,3.42,34,131058.0,0
10045,F,asian,3.6435000000000004,35,166524.6,0
9516,M,asian,3.7065,35,170604.80000000002,0
14898,F,white,3.84,33,63490.0,0
9327,F,white,3.96,33,149194.0,0
2969,M,white,3.39,30,139080.0,1
705,M,asian,3.3705000000000003,32,114223.52,0
14501,M,hispanic or latino,3.3369999999999997,29,42787.84,0
3361,M,hispanic or latino,3.1113999999999997,32,86899.38,0
7946,M,hispanic or latino,3.7411999999999996,32,120478.05,0
27,F,white,3.91,35,136072.0,0
2818,F,hispanic or latino,3.3933999999999997,n/a,91644.56999999999,1
14829,F,white,3.79,30,115315.0,0
12547,M,asian,3.7275,n/a,437724.96,1
14805,M,hispanic or latino,2.8857999999999997,30,276018.29,1
15978,F,white,3.15,n/a,615843.0,0
10562,M,white,3.44,33,102087.0,0
2850,M,white,3.23,n/a,184724.0,1
865,M,black or african american,2.8594999999999997,32,84896.28,0
10824,M,white,3.31,34,239364.0,0
13065,F,hispanic or latino,3.1113999999999997,34,114497.61,1
7090,M,asian,3.3705000000000003,30,86001.6,0
11932,M,white,3.95,34,190437.0,1
8273,M,asian,3.8535,30,37269.200000000004,0
4538,F,white,3.62,35,156828.0,0
12382,F,hispanic or latino,3.2054,29,69505.23,0
12860,M,asian,4.0845,34,117280.68000000001,0
1516,M,hispanic or latino,3.2712,31,63553.46,0
13620,M,white,3.78,33,103079.0,0
11641,M,asian,3.4859999999999998,31,107113.76000000001,0
2811,M,black or african american,3.5435,32,31648.68,0
13722,M,asian,3.2760000000000002,31,124679.32,0
8092,F,asian,3.3600000000000003,31,367928.24,0
19906,M,white,3.38,n/a,193686.0,0
5655,F,hispanic or latino,3.1302,35,97149.81999999999,0
2057,F,white,3.7,34,128153.0,0
3746,M,asian,3.4020000000000006,36,241538.64,0
10442,M,white,3.48,31,533562.0,0
4984,F,asian,3.717,34,306859.56,0
3242,M,american indian or alaskan native,3.6828000000000003,36,88666.37999999999,0
1055,F,white,3.83,30,95013.0,1
11825,M,hispanic or latino,3.6754,34,64803.35,1
9810,F,white,3.25,n/a,182618.0,0
4963,M,black or african american,2.8499999999999996,n/a,37377.27,1
731,F,white,3.8,34,380038.0,0
8642,F,hispanic or latino,3.6095999999999995,31,177292.23,0
2805,F,white,3.64,34,265574.0,1
10588,M,asian,3.696,35,260889.0,1
13867,F,white,3.13,32,76388.0,0
2627,M,white,3.45,35,109032.0,0
17376,M,white,3.5,n/a,135474.0,1
9958,M,asian,3.4545000000000003,n/a,191741.80000000002,0
6376,F,asian,3.9585000000000004,31,125296.64,0
17686,M,black or african american,3.534,34,66256.47,0
7333,F,hispanic or latino,3.0643999999999996,33,96239.7,0
5797,F,hispanic or latino,3.6566,n/a,69150.81999999999,1
19574,M,black or african american,3.04,35,62165.88,0
13317,M,white,3.8,32,763192.0,0
1973,F,black or african american,3.7715,29,73546.2,0
10288,M,hispanic or latino,3.1771999999999996,35,93953.42,0
4783,F,hispanic or latino,3.7506,34,190456.03,1
15082,M,white,3.0,n/a,111526.0,0
19052,F,white,3.93,n/a,241121.0,0
13788,F,asian,3.5595000000000003,32,173887.36000000002,0
1423,M,black or african american,3.135,36,47496.96,0
10168,M,hispanic or latino,3.1771999999999996,33,173451.06,0
266,M,asian,3.465,34,79716.16,0
8592,F,white,3.32,32,190247.0,0
11493,F,white,3.2,33,142629.0,0
1830,M,asian,4.1055,32,110380.68000000001,1
10767,M,hispanic or latino,3.243,31,40253.29,0
16147,M,hispanic or latino,3.3087999999999997,34,43508.86,0
11773,F,asian,3.8640000000000003,n/a,113695.44,0
10352,M,white,3.21,31,72365.0,0
17892,F,black or african american,3.7239999999999998,33,75572.28,0
1391,M,hispanic or latino,3.0831999999999997,32,64134.18,0
18752,M,white,3.95,n/a,98068.0,0
19859,M,asian,3.8325,34,92259.44,1
4737,M,white,3.2,32,61773.0,0
8882,F,white,3.15,33,163083.0,1
14743,F,black or african american,3.3724999999999996,33,97614.09,1
7209,F,white,3.8,34,143779.0,0
18793,F,white,3.09,n/a,122261.0,0
9834,M,white,3.81,31,124625.0,0
6535,F,white,3.05,31,89585.0,0
7628,F,white,3.25,33,123327.0,0
9647,M,white,3.94,n/a,103989.0,0
8741,M,white,3.78,30,116588.0,0
16632,M,white,3.69,32,56829.0,0
3583,F,white,3.8,n/a,80919.0,1
9095,F,asian,3.2445,30,161668.84,0
653,M,white,3.11,32,261265.0,0
12039,M,white,3.95,31,64484.0,1
11451,M,asian,3.8535,33,205517.88,0
17988,F,black or african american,3.5719999999999996,30,31162.95,0
8777,M,hispanic or latino,3.2712,29,57749.31,0
19850,F,asian,3.444,31,52681.04,0
12273,M,american indian or alaskan native,2.9202000000000004,36,39572.479999999996,0
7067,F,white,3.23,n/a,167325.0,0
1388,M,white,3.94,n/a,777860.0,0
5144,M,asian,3.7485,32,74592.68000000001,0
3537,F,black or african american,3.3534999999999995,n/a,77943.6,0
11969,F,asian,3.528,33,77566.12000000001,0
13400,F,asian,3.654,29,77684.8,0
5513,M,white,3.22,35,77837.0,0
9044,M,asian,3.7695,32,100855.92,0
753,M,white,3.04,34,557574.0,0
17415,M,black or african american,2.964,33,50369.76,1
16832,F,white,3.5,31,93176.0,1
9208,M,white,3.95,n/a,124167.0,1
12351,F,asian,3.3810000000000002,n/a,103431.0,1
10840,F,black or african american,3.1635,32,72785.79,0
9212,F,white,3.06,36,100487.0,0
5900,M,white,3.49,35,187910.0,0
8769,F,white,3.8,34,143513.0,1
10216,M,white,3.12,33,242096.0,0
14913,M,asian,3.4125,32,386024.64,1
14202,F,white,3.88,31,75225.0,0
16889,F,asian,3.444,33,135823.28,0
9970,F,asian,3.948,31,98053.6,1
13488,M,black or african american,3.7239999999999998,34,120897.0,0
19492,M,white,3.45,32,60340.0,0
2418,M,white,3.93,33,112632.0,0
19952,F,asian,3.57,33,51317.600000000006,0
11388,M,white,3.91,34,246561.0,0
17229,F,white,3.59,n/a,71239.0,1
599,F,white,3.08,29,161435.0,0
3488,F,white,3.67,29,321774.0,1
12984,M,hispanic or latino,3.6189999999999998,33,70750.24,0
12421,M,white,3.26,33,139080.0,0
2900,M,asian,3.3495,30,84962.92,0
2767,M,hispanic or latino,3.666,36,71202.25,0
11788,F,hispanic or latino,3.5343999999999998,29,79033.43,0
15487,M,hispanic or latino,2.9704,n/a,57724.299999999996,1
16426,M,asian,3.9060000000000006,n/a,70836.32,0
13509,F,asian,3.6225000000000005,33,106107.28,0
296,F,hispanic or latino,3.4497999999999998,34,106782.33,0
6504,F,asian,4.1475,30,107218.64,0
19316,F,hispanic or latino,3.008,34,46272.159999999996,0
11675,F,white,3.6,35,114661.0,0
7490,F,white,3.96,34,107314.0,0
4694,F,white,3.1,32,101164.0,0
4679,M,asian,3.6854999999999998,30,119312.96,0
10174,M,black or african american,3.287,33,47009.97,0
16366,F,asian,3.3705000000000003,33,284741.84,0
16653,F,white,3.73,n/a,126044.0,0
6816,F,asian,4.000500000000001,34,126182.6,0
3755,F,black or african american,3.439,36,140175.63,0
301,M,hispanic or latino,3.0549999999999997,35,47620.869999999995,0
423,M,hispanic or latino,3.5061999999999998,35,70472.08,0
15182,M,white,3.3,36,161456.0,0
7470,F,white,3.47,n/a,94572.0,1
3360,M,white,3.28,33,261691.0,0
3786,M,asian,3.969,32,70430.6,0
5243,M,black or african american,3.6479999999999997,36,44462.88,1
1594,M,asian,4.1475,33,158695.4,0
7689,M,white,3.84,31,76395.0,0
19785,M,black or african american,3.23,31,100270.17,0
2506,M,asian,3.6645000000000003,33,61739.36,0
2392,F,white,3.96,34,119766.0,0
12456,M,black or african american,3.743,31,73249.47,0
2644,F,white,3.47,n/a,121537.0,0
12224,M,white,3.47,35,143399.0,0
12475,F,hispanic or latino,3.1959999999999997,34,94751.91,1
4838,M,asian,4.1370000000000005,n/a,119334.12000000001,0
14364,M,hispanic or latino,3.384,31,138648.73,0
10226,M,hispanic or latino,3.6189999999999998,32,88994.12,0
9641,F,white,3.27,30,87398.0,0
9728,F,white,3.06,32,162750.0,0
19943,F,white,3.82,29,114502.0,0
15863,M,white,3.34,34,90290.0,1
2398,M,white,3.32,34,149431.0,0
10460,M,white,3.22,29,185476.0,0
1795,M,white,3.43,34,328597.0,1
3110,M,asian,3.2340000000000004,32,219592.96000000002,0
695,M,white,3.04,33,205865.0,1
7601,F,asian,3.696,34,226447.88,0
15477,M,asian,3.612,31,96831.84000000001,0
9136,M,black or african american,2.9354999999999998,31,176120.28,0
16929,F,white,3.82,34,302602.0,0
9505,F,asian,3.6645000000000003,n/a,150675.76,0
1776,F,black or african american,3.2395,33,122819.13,0
16322,M,white,3.08,31,143779.0,0
15343,M,white,3.69,n/a,124118.0,0
236,M,hispanic or latino,3.5531999999999995,n/a,102287.23999999999,1
4859,M,hispanic or latino,3.1677999999999997,35,68601.20999999999,0
17823,M,black or african american,3.2205,32,120156.12,0
13633,F,asian,3.801,n/a,62061.36,0
19132,M,hispanic or latino,3.2335999999999996,35,61268.4,0
3451,F,hispanic or latino,3.3651999999999997,35,105185.95999999999,0
16975,F,hispanic or latino,3.4497999999999998,31,76278.67,0
3177,F,white,3.2,35,120730.0,0
4295,M,white,3.6,32,104540.0,0
19336,F,hispanic or latino,3.1959999999999997,34,112805.47,0
16882,M,hispanic or latino,3.5625999999999998,33,70812.45999999999,0
5296,F,white,3.86,34,123682.0,0
16659,F,white,3.12,34,203769.0,0
16142,M,asian,3.549,n/a,104511.08,0
19156,F,black or african american,3.3249999999999997,n/a,36739.71,0
17838,M,white,3.55,n/a,320334.0,0
9167,M,asian,3.9795000000000003,33,131284.92,0
6634,F,white,3.81,32,136226.0,0
7679,M,white,3.94,n/a,77216.0,0
4851,F,black or african american,2.964,29,32192.37,0
6525,F,white,3.68,34,95779.0,1
11606,F,white,3.69,34,136730.0,0
18998,M,white,3.2,34,47510.0,0
14429,M,black or african american,3.3724999999999996,35,110132.19,0
3099,M,black or african american,3.4105,n/a,155896.02,0
1040,M,asian,3.528,33,62184.64,0
404,F,asian,3.4125,30,129447.68000000001,0
19862,F,asian,3.9270000000000005,31,154284.0,0
10933,F,black or african american,3.8,34,67774.14,0
6259,M,hispanic or latino,3.0738,29,100890.95,1
7505,M,white,3.28,n/a,104038.0,0
8690,F,asian,3.9060000000000006,35,177264.68000000002,1
11656,F,asian,3.3600000000000003,32,121417.92,0
4956,M,black or african american,3.4579999999999997,34,164776.5,0
17495,F,asian,3.5805000000000002,32,164217.24000000002,0
5342,F,asian,3.2550000000000003,33,295614.4,0
5386,M,hispanic or latino,3.4215999999999998,34,79304.88,1
18140,M,white,3.09,31,113498.0,0
14019,M,hispanic or latino,2.8575999999999997,31,175154.18,0
10750,F,white,3.87,35,299305.0,0
11780,M,asian,3.192,34,81301.32,1
12032,M,asian,3.7380000000000004,33,124939.68000000001,0
11999,M,hispanic or latino,3.3651999999999997,32,40905.99,0
10104,F,asian,4.179,36,42590.48,0
9536,M,asian,3.423,n/a,90746.04000000001,0
11878,F,white,3.62,31,67399.0,0
14507,M,asian,3.4335,34,209697.44,0
7537,F,asian,3.8955,33,225876.56,0
17595,M,asian,4.032,34,78558.8,1
3504,M,white,3.12,33,116734.0,0
4327,M,hispanic or latino,3.2712,36,125789.93,0
3614,F,asian,3.8220000000000005,33,160085.52000000002,0
17682,F,asian,3.444,31,203760.68000000002,0
10595,F,white,3.42,34,100164.0,0
11137,F,white,3.66,32,54004.0,0
19064,M,white,3.03,31,94734.0,0
9036,F,black or african american,2.9354999999999998,32,74317.95,0
862,M,white,3.23,29,164084.0,0
14663,F,hispanic or latino,2.9985999999999997,33,141110.69,0
7581,F,asian,4.0845,n/a,130039.24,0
17754,F,hispanic or latino,2.9985999999999997,34,23314.2,0
388,F,white,3.74,30,54557.0,0
9947,M,white,3.15,35,87085.0,1
7432,F,hispanic or latino,3.1395999999999997,33,94110.8,0
634,F,hispanic or latino,3.7411999999999996,31,78561.9,0
9215,F,white,3.08,32,267560.0,0
19179,F,white,3.32,32,204455.0,0
1435,F,asian,3.5175,32,36253.520000000004,0
6468,M,asian,3.3915,36,123302.08,0
2560,M,black or african american,3.6765,34,202684.23,0
5183,M,hispanic or latino,3.5719999999999996,36,158950.13999999998,0
8315,F,white,3.73,29,117676.0,0
12736,M,asian,3.7065,32,71332.2,0
17760,M,white,3.05,n/a,63973.0,0
19175,F,asian,3.9899999999999998,32,99625.88,1
10712,F,asian,3.8745000000000003,32,131140.48,0
11113,M,hispanic or latino,3.0549999999999997,n/a,105152.41,0
19489,M,white,3.01,29,120494.0,0
8805,F,white,3.91,34,182107.0,0
9151,M,hispanic or latino,3.29,33,51205.84,1
6857,F,black or african american,2.8974999999999995,34,132117.93,0
10909,M,white,3.14,34,142893.0,0
9966,M,hispanic or latino,2.8764,31,91357.26,0
2188,F,white,3.47,31,102784.0,0
4991,M,white,3.77,29,116576.0,0
7017,M,white,3.67,33,290158.0,0
17520,M,white,3.18,33,194142.0,0
872,F,hispanic or latino,3.4122,34,40504.61,0
14782,F,white,3.33,34,76464.0,0
16696,F,white,3.5,33,206032.0,0
4635,F,asian,3.591,34,174370.36000000002,0
17431,F,white,3.75,34,227227.0,0
6080,M,asian,3.2865,34,186770.12,0
19140,F,hispanic or latino,3.2148,34,48726.799999999996,0
12601,M,asian,3.3705000000000003,34,241501.84,0
6554,F,white,3.73,34,188252.0,0
12583,M,asian,4.168500000000001,33,141056.24000000002,1
15408,M,white,3.4,31,89659.0,0
17935,M,white,3.35,35,115927.0,1
11958,F,asian,3.8325,n/a,106274.72,0
9955,M,black or african american,3.135,31,60753.42,0
15101,M,black or african american,3.002,34,63059.22,0
13498,F,black or african american,3.6765,35,26726.49,0
13458,F,white,3.51,35,76156.0,1
9310,M,white,3.56,34,120585.0,1
15391,F,asian,3.5385000000000004,33,72218.16,0
3124,M,white,3.0,30,160018.0,0
15667,F,white,3.57,34,102243.0,0
3825,F,hispanic or latino,3.102,32,70722.18,0
19055,F,white,3.07,33,107190.0,0
3333,F,white,3.27,34,112484.0,0
13776,M,hispanic or latino,2.8482,35,118658.42,0
14862,M,white,3.13,n/a,178832.0,1
488,M,hispanic or latino,3.6847999999999996,31,77653.0,0
3487,F,white,3.63,32,225522.0,1
18519,F,white,3.61,n/a,94630.0,0
9432,F,white,3.4,36,74997.0,1
2525,M,black or african american,3.5054999999999996,35,83515.95,0
7151,M,hispanic or latino,2.8952,34,71189.44,0
10392,F,white,3.38,35,207723.0,0
8482,M,asian,3.7695,30,162589.76,1
7058,F,white,3.51,n/a,89690.0,0
12510,F,hispanic or latino,3.6095999999999995,35,98785.23,1
9782,M,white,3.02,34,167515.0,0
11543,M,asian,3.9585000000000004,32,77834.76000000001,0
2931,F,asian,3.1710000000000003,31,53383.920000000006,0
2403,F,asian,3.57,29,104974.76000000001,0
17504,M,asian,3.1814999999999998,30,206844.52000000002,0
19040,F,hispanic or latino,3.3369999999999997,30,125552.03,0
6556,M,white,3.23,32,236455.0,0
11047,F,white,3.24,31,140699.0,0
5251,F,black or african american,2.8974999999999995,n/a,84839.58,0
8771,M,white,3.48,34,173360.0,0
2415,M,white,3.03,36,77193.0,1
4654,M,asian,3.3285,34,133945.56,0
15532,M,hispanic or latino,3.4873999999999996,33,39696.97,0
4605,M,white,3.03,33,91236.0,0
907,M,white,3.05,34,136568.0,1
18532,M,white,3.79,35,90429.0,1
10601,F,asian,3.7380000000000004,34,95631.24,0
2098,F,asian,4.0425,33,153869.08000000002,0
6366,M,asian,3.8745000000000003,32,106925.16,0
16716,F,white,3.2,34,84808.0,1
5146,F,hispanic or latino,3.5625999999999998,31,35982.07,1
9021,M,black or african american,3.059,35,52674.93,0
11440,M,asian,4.032,32,96332.28,0
5762,F,white,3.26,32,98386.0,1
19751,M,white,3.28,n/a,119246.0,0
15251,F,asian,4.1370000000000005,33,86237.12000000001,0
386,M,asian,4.1370000000000005,33,79172.44,0
7721,M,white,3.78,n/a,78858.0,0
12728,F,asian,3.2340000000000004,32,127813.76000000001,0
10018,F,hispanic or latino,3.5061999999999998,34,147973.19,0
2055,M,asian,3.297,33,68212.48,1
3864,M,white,3.15,n/a,72040.0,0
15491,M,white,3.74,n/a,163132.0,0
2501,F,white,3.29,31,113384.0,1
16014,F,white,3.56,32,101982.0,0
10446,M,white,3.98,33,172265.0,0
14167,M,asian,3.3495,34,114995.40000000001,1
14872,F,white,3.27,34,119932.0,1
7706,F,hispanic or latino,2.9797999999999996,34,73927.12,0
10184,F,white,3.42,29,138578.0,0
10002,M,white,3.06,32,155696.0,0
5344,M,hispanic or latino,3.5156,33,31611.42,0
434,F,white,3.4,n/a,102828.0,0
10101,F,asian,4.168500000000001,32,99748.24,0
6987,M,white,3.31,34,208666.0,0
951,F,white,3.69,33,151134.0,0
8672,F,asian,3.2025,n/a,79100.68000000001,0
9808,M,white,3.43,33,83516.0,0
1526,M,white,3.94,34,219047.0,0
12522,F,white,3.0,35,94795.0,0
954,F,asian,3.4125,33,69458.16,0
16275,F,white,3.49,n/a,122717.0,0
1859,F,white,3.69,35,149781.0,0
16487,F,white,3.87,34,134264.0,0
3086,M,white,3.49,34,141531.0,0
5629,M,white,3.76,31,114348.0,1
4294,F,hispanic or latino,3.4028,n/a,103193.7,1
1298,M,asian,4.000500000000001,34,201342.0,0
5005,M,asian,3.9375,36,77331.52,0
9712,F,black or african american,3.1065,32,66348.45,0
18712,M,black or african american,3.4294999999999995,32,84971.25,0
15133,M,white,3.32,33,89076.0,0
15881,F,white,3.33,33,124290.0,1
1789,M,hispanic or latino,3.5814,n/a,92319.23,0
13491,F,hispanic or latino,3.5625999999999998,34,58147.03,0
9337,F,hispanic or latino,3.3276,34,133458.85,0
2685,M,hispanic or latino,2.9139999999999997,29,24867.26,0
1421,F,white,3.53,32,67404.0,0
5522,M,hispanic or latino,3.1959999999999997,n/a,45205.88,0
9960,M,black or african american,3.7049999999999996,34,35673.12,0
13636,F,asian,4.0845,n/a,174712.6,1
12846,M,hispanic or latino,3.7036,33,44455.58,0
8906,F,hispanic or latino,3.2523999999999997,35,69394.20999999999,0
10095,M,black or african american,3.3914999999999997,34,129983.49,0
7680,M,black or african american,3.4105,31,64788.57,0
5437,M,white,3.1,34,47224.0,1
16223,M,white,3.54,32,112904.0,0
19840,M,white,3.58,33,145451.0,0
15227,F,white,3.8,31,129728.0,0
11938,F,asian,3.3180000000000005,34,104890.12000000001,0
10644,F,black or african american,2.9259999999999997,n/a,45895.5,1
17175,F,asian,3.549,33,146142.92,1
14030,F,white,3.37,n/a,177000.0,0
4753,M,white,3.35,31,209709.0,0
9784,F,asian,4.011,31,53549.520000000004,1
17041,M,white,3.87,34,116291.0,0
8368,M,black or african american,2.8499999999999996,33,94610.88,0
8265,M,black or african american,3.0115,n/a,89478.27,1
3616,M,white,3.25,29,135299.0,0
19605,F,black or african american,3.211,33,63514.08,0
4322,M,white,3.89,33,45600.0,0
6482,M,hispanic or latino,3.29,31,108321.36,0
10827,F,asian,3.8220000000000005,33,140385.56,0
10355,F,asian,3.3075,32,43338.44,0
2363,M,white,3.98,n/a,134461.0,0
8807,F,white,3.58,35,190874.0,0
19440,M,black or african american,2.9924999999999997,34,62023.5,0
18236,M,white,3.67,34,85954.0,0
18776,F,hispanic or latino,3.1207999999999996,36,61626.47,1
4742,F,white,3.3,33,112507.0,1
16862,F,black or african american,2.9734999999999996,35,87537.87,0
16006,M,white,3.87,n/a,161912.0,0
765,F,hispanic or latino,3.3557999999999995,33,64062.81,1
17169,F,hispanic or latino,3.4122,32,226889.5,0
8039,M,black or african american,3.5814999999999997,32,57507.66,1
18725,F,asian,3.3915,34,148193.6,1
8193,F,hispanic or latino,3.7224,33,81113.53,0
12389,M,white,3.62,n/a,96873.0,1
18831,M,asian,3.654,34,101832.96,0
2990,F,white,3.93,32,140488.0,1
9060,M,black or african american,3.3819999999999997,34,60412.590000000004,0
15951,M,white,3.82,34,94762.0,0
10788,F,white,3.92,34,226085.0,1
8013,M,asian,4.116,33,243496.40000000002,0
3306,M,hispanic or latino,3.3933999999999997,34,37907.229999999996,1
6761,F,asian,3.3285,32,86123.96,0
14899,M,hispanic or latino,3.1771999999999996,n/a,83101.52,1
1088,M,white,3.84,32,99093.0,0
2128,M,asian,3.2025,n/a,68549.2,0
17444,F,white,3.57,36,890317.0,0
4874,F,white,3.28,30,175038.0,0
2028,M,hispanic or latino,3.6754,36,33429.22,0
15239,M,black or african american,2.945,29,148479.66,0
5645,M,asian,3.297,33,108110.12000000001,1
5086,F,hispanic or latino,3.5907999999999998,34,78336.81,1
15770,M,white,3.09,31,102045.0,0
7452,F,white,3.17,35,149629.0,1
166,F,asian,3.9585000000000004,n/a,165646.0,0
14310,F,asian,3.6015,n/a,65560.12000000001,0
10118,M,asian,3.633,34,49517.16,1
982,F,asian,3.1605,33,284797.96,0
10802,F,white,3.4,31,98713.0,0
6264,F,hispanic or latino,3.3464,35,111095.03,1
15426,F,white,3.66,n/a,77193.0,0
19430,M,hispanic or latino,2.8388,30,47305.5,0
1810,M,asian,3.4125,n/a,193625.96000000002,0
321,M,hispanic or latino,3.6095999999999995,33,67140.87,0
1853,F,hispanic or latino,3.2148,n/a,61563.64,0
6202,M,hispanic or latino,3.0549999999999997,35,382557.83999999997,0
6211,F,white,3.21,34,133426.0,0
6785,F,hispanic or latino,3.6942,32,125245.2,0
1354,M,black or african american,3.2205,34,128751.84,0
13970,F,hispanic or latino,3.4215999999999998,n/a,42787.84,0
12097,M,black or african american,3.6385,n/a,57423.87,0
17237,F,hispanic or latino,3.2806,32,43058.07,0
11277,F,hispanic or latino,2.9797999999999996,32,45326.049999999996,1
9403,F,hispanic or latino,3.0549999999999997,34,47874.63,0
2456,M,asian,4.1370000000000005,34,273779.12,1
18640,F,asian,3.801,33,196395.16,0
4466,M,asian,3.4755000000000003,n/a,97784.96,0
18355,F,black or african american,3.6005,35,38324.16,0
8232,F,white,3.58,n/a,99592.0,0
3647,F,hispanic or latino,3.4122,36,82743.45,0
5010,F,asian,4.0635,36,133368.72,0
5977,M,black or african american,3.2015,n/a,69649.65,0
11887,M,asian,3.6015,35,138092.0,0
10699,M,black or african american,3.4675,34,66071.88,0
16695,M,hispanic or latino,3.7506,32,128573.36,0
18528,M,asian,3.654,33,123045.40000000001,0
19787,M,black or african american,3.5625,31,127368.99,0
15666,F,black or african american,3.7525,32,40486.32,1
12566,M,black or african american,3.496,29,53272.8,0
